# longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-122.36,37.59,20.0,2638.0,854.0,1352.0,718.0,3.5125
-122.35,37.58,30.0,5039.0,1564.0,2129.0,1536.0,3.3469
-122.35,37.58,26.0,854.0,246.0,396.0,231.0,2.8393
-122.34,37.57,39.0,2647.0,616.0,1254.0,555.0,4.2407
-122.35,37.57,52.0,2059.0,345.0,800.0,308.0,4.97
-122.37,37.58,34.0,2697.0,313.0,810.0,279.0,12.4291
-122.36,37.57,35.0,1774.0,205.0,588.0,207.0,10.7339
-122.36,37.56,32.0,4684.0,540.0,1512.0,511.0,15.0001
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833
-122.34,37.56,39.0,3562.0,391.0,1139.0,391.0,12.6417
-122.34,37.55,25.0,4470.0,518.0,1507.0,504.0,13.3913
-122.36,37.54,23.0,6184.0,747.0,2165.0,700.0,10.1675
-122.35,37.56,52.0,1659.0,191.0,519.0,201.0,14.4219
-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422
-122.34,37.57,52.0,2547.0,373.0,876.0,359.0,8.2598
-122.35,37.57,52.0,2170.0,269.0,784.0,274.0,10.4286
-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728
-122.33,37.57,43.0,2543.0,621.0,1301.0,606.0,3.1111
-122.33,37.57,27.0,3085.0,876.0,1453.0,896.0,3.4333
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836
-122.33,37.58,28.0,2784.0,736.0,1534.0,685.0,3.38
-122.31,37.6,34.0,3225.0,726.0,1958.0,656.0,3.6811
-122.31,37.58,44.0,1990.0,442.0,1141.0,424.0,3.9696
-122.31,37.57,45.0,1165.0,236.0,845.0,251.0,4.1875
-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474
-122.32,37.57,42.0,2574.0,614.0,2377.0,588.0,3.2891
-122.32,37.57,33.0,3384.0,819.0,2626.0,793.0,3.2285
-122.32,37.57,52.0,499.0,148.0,318.0,145.0,2.9934
-122.31,37.57,42.0,3157.0,676.0,1603.0,629.0,3.7422
-122.32,37.56,44.0,537.0,173.0,355.0,194.0,2.8571
-122.33,37.57,20.0,2126.0,643.0,1112.0,597.0,3.625
-122.32,37.56,9.0,1150.0,287.0,377.0,243.0,3.8317
-122.33,37.56,34.0,6394.0,1619.0,2400.0,1496.0,3.4902
-122.32,37.56,49.0,2016.0,299.0,691.0,288.0,5.549
-122.32,37.56,26.0,2339.0,704.0,1283.0,654.0,3.162
-122.33,37.56,50.0,1975.0,245.0,644.0,251.0,10.0743
-122.32,37.55,50.0,2501.0,433.0,1050.0,410.0,4.6406
-122.33,37.55,51.0,2565.0,332.0,870.0,309.0,9.3694
-122.34,37.55,44.0,2465.0,328.0,843.0,324.0,6.9533
-122.31,37.56,52.0,2351.0,494.0,1126.0,482.0,3.9688
-122.31,37.55,52.0,900.0,183.0,371.0,166.0,3.25
-122.32,37.55,46.0,1437.0,266.0,607.0,263.0,4.8068
-122.32,37.55,44.0,2151.0,411.0,849.0,370.0,4.4583
-122.33,37.55,33.0,2199.0,312.0,827.0,319.0,6.1349
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774
-122.34,37.53,27.0,3339.0,481.0,1354.0,458.0,7.3081
-122.33,37.53,18.0,4493.0,760.0,1784.0,725.0,6.7042
-122.35,37.53,27.0,2169.0,305.0,905.0,319.0,7.7743
-122.34,37.52,34.0,3559.0,560.0,1747.0,550.0,6.6959
-122.33,37.53,25.0,1729.0,383.0,769.0,352.0,4.0417
-122.32,37.52,17.0,6645.0,1034.0,2557.0,1032.0,6.3892
-122.3,37.53,37.0,1338.0,215.0,535.0,221.0,5.4351
-122.3,37.53,40.0,1833.0,308.0,751.0,306.0,6.0
-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261
-122.31,37.52,35.0,1817.0,262.0,659.0,262.0,6.8336
-122.31,37.53,39.0,1160.0,191.0,508.0,185.0,5.9539
-122.3,37.54,39.0,4292.0,1097.0,1758.0,987.0,2.9405
-122.3,37.53,43.0,1748.0,366.0,984.0,371.0,4.5116
-122.29,37.53,41.0,839.0,190.0,419.0,215.0,5.012
-122.31,37.54,45.0,1222.0,220.0,492.0,205.0,5.539
-122.31,37.54,46.0,2444.0,397.0,952.0,402.0,4.75
-122.31,37.53,41.0,1608.0,269.0,676.0,267.0,4.6125
-122.32,37.53,39.0,2795.0,464.0,1183.0,443.0,5.779
-122.31,37.55,27.0,3931.0,933.0,1877.0,851.0,3.9722
-122.31,37.54,49.0,1340.0,281.0,660.0,284.0,4.163
-122.31,37.54,38.0,1946.0,407.0,975.0,417.0,4.0726
-122.31,37.54,42.0,1159.0,261.0,465.0,247.0,3.1842
-122.3,37.55,35.0,3675.0,735.0,1930.0,715.0,3.9833
-122.31,37.55,45.0,507.0,140.0,305.0,139.0,2.6159
-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955
-122.31,37.56,36.0,1727.0,340.0,952.0,337.0,4.7917
-122.31,37.56,45.0,1792.0,301.0,829.0,318.0,4.9013
-122.31,37.56,40.0,1351.0,330.0,701.0,297.0,3.32
-122.31,37.57,37.0,1437.0,305.0,979.0,331.0,4.0
-122.31,37.57,31.0,2197.0,477.0,1193.0,394.0,4.6371
-122.3,37.57,36.0,1973.0,352.0,1169.0,370.0,5.033
-122.3,37.56,37.0,1962.0,367.0,1267.0,382.0,4.7344
-122.3,37.57,36.0,2406.0,436.0,1189.0,403.0,4.7917
-122.29,37.56,34.0,1693.0,281.0,846.0,291.0,5.3683
-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381
-122.29,37.56,36.0,805.0,140.0,445.0,139.0,5.8221
-122.3,37.56,35.0,1873.0,351.0,945.0,333.0,5.5184
-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353
-122.26,37.55,17.0,4576.0,814.0,1941.0,807.0,5.9572
-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045
-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474
-122.26,37.54,16.0,2118.0,333.0,770.0,318.0,7.2477
-122.27,37.55,15.0,1958.0,282.0,811.0,284.0,8.1221
-122.28,37.55,17.0,4199.0,629.0,2020.0,630.0,6.1228
-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434
-122.27,37.56,5.0,4921.0,1179.0,1810.0,1073.0,5.6936
-122.26,37.54,13.0,1422.0,295.0,395.0,195.0,5.3247
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635
-122.27,37.54,5.0,2140.0,420.0,990.0,394.0,6.035
-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644
-122.27,37.54,15.0,2126.0,310.0,905.0,306.0,8.9083
-122.26,37.56,23.0,7283.0,1342.0,3399.0,1298.0,5.6683
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396
-122.29,37.55,27.0,3789.0,874.0,2243.0,866.0,4.39
-122.28,37.54,24.0,5114.0,1357.0,3169.0,1268.0,3.9699
-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701
-122.29,37.54,39.0,1459.0,285.0,761.0,291.0,5.0081
-122.29,37.54,41.0,1743.0,349.0,811.0,349.0,4.9464
-122.29,37.53,35.0,2043.0,511.0,1089.0,504.0,3.0278
-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047
-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207
-122.27,37.53,43.0,1145.0,230.0,586.0,254.0,3.5
-122.28,37.53,25.0,3710.0,1015.0,2068.0,958.0,3.5445
-122.29,37.52,33.0,4104.0,751.0,1837.0,771.0,5.3506
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313
-122.28,37.52,38.0,2197.0,357.0,1228.0,373.0,5.4719
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902
-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,5.4322
-122.3,37.52,32.0,2297.0,347.0,871.0,342.0,8.1039
-122.31,37.52,24.0,2328.0,335.0,969.0,354.0,7.7364
-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693
-122.31,37.5,22.0,14034.0,3020.0,6266.0,2952.0,4.3939
-122.27,37.52,35.0,1051.0,259.0,517.0,234.0,3.7
-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964
-122.29,37.51,35.0,3040.0,520.0,1374.0,518.0,6.1004
-122.26,37.52,34.0,483.0,131.0,291.0,157.0,3.0833
-122.26,37.51,46.0,672.0,149.0,351.0,136.0,5.3264
-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708
-122.27,37.51,39.0,3996.0,793.0,1744.0,761.0,4.5075
-122.26,37.51,29.0,3703.0,1075.0,1611.0,1025.0,2.7075
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111
-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045
-122.25,37.5,45.0,1812.0,336.0,752.0,329.0,4.95
-122.25,37.49,43.0,2607.0,477.0,1225.0,461.0,4.224
-122.25,37.49,40.0,2709.0,521.0,1156.0,510.0,4.6366
-122.25,37.49,44.0,4420.0,743.0,1790.0,735.0,6.142
-122.26,37.5,44.0,6983.0,1131.0,2818.0,1115.0,5.6271
-122.28,37.51,33.0,4719.0,758.0,1980.0,757.0,6.1064
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787
-122.28,37.49,25.0,7335.0,1157.0,2626.0,1049.0,6.5475
-122.28,37.49,29.0,4148.0,635.0,1638.0,627.0,6.912
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058
-122.26,37.46,26.0,5067.0,750.0,1996.0,728.0,7.0001
-122.28,37.47,44.0,863.0,114.0,281.0,99.0,6.8879
-122.24,37.47,41.0,1183.0,203.0,455.0,171.0,5.1071
-122.25,37.48,37.0,3507.0,569.0,1663.0,608.0,5.0863
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244
-122.25,37.47,38.0,645.0,124.0,265.0,103.0,5.4688
-122.25,37.47,35.0,3183.0,515.0,1313.0,487.0,5.9062
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,7.1621
-122.24,37.48,45.0,4126.0,696.0,1722.0,668.0,4.8966
-122.24,37.48,40.0,4459.0,1027.0,2080.0,982.0,3.5322
-122.24,37.48,47.0,2423.0,407.0,1010.0,407.0,6.2154
-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463
-122.24,37.49,38.0,4105.0,950.0,2561.0,909.0,3.8684
-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,2.8482
-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2.3333
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2.56
-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833
-122.24,37.55,3.0,6164.0,1175.0,2198.0,975.0,6.7413
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864
-122.26,37.53,4.0,5233.0,1109.0,1690.0,907.0,6.2007
-122.25,37.52,14.0,1472.0,291.0,876.0,292.0,4.3594
-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,2.7399
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776
-122.21,37.48,20.0,505.0,216.0,326.0,216.0,2.9286
-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147
-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1.9844
-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654
-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427
-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708
-122.19,37.48,38.0,1300.0,269.0,608.0,292.0,4.5568
-122.19,37.47,44.0,1371.0,263.0,589.0,301.0,4.8068
-122.2,37.47,44.0,1927.0,332.0,846.0,362.0,4.2083
-122.2,37.47,37.0,1053.0,266.0,939.0,267.0,3.1989
-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,2.8258
-122.21,37.47,33.0,1266.0,415.0,1991.0,334.0,2.92
-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3.0472
-122.21,37.47,43.0,733.0,162.0,497.0,175.0,3.2708
-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3.3268
-122.22,37.47,35.0,367.0,113.0,398.0,109.0,2.5
-122.22,37.47,28.0,5956.0,1612.0,3571.0,1549.0,3.1864
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623
-122.23,37.48,38.0,1578.0,399.0,879.0,388.0,2.7969
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556
-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3.929
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232
-122.23,37.46,26.0,4670.0,1039.0,2103.0,933.0,4.4167
-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088
-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6.1043
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285
-122.23,37.46,36.0,6090.0,1057.0,3081.0,1075.0,5.6629
-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4.3214
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457
-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7.7932
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255
-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9.8892
-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15.0001
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758
-122.21,37.46,40.0,1777.0,207.0,577.0,207.0,15.0001
-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15.0001
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025
-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13.367
-122.16,37.47,44.0,2581.0,437.0,1006.0,414.0,5.397
-122.17,37.48,39.0,2427.0,401.0,1178.0,408.0,5.9629
-122.16,37.47,33.0,3687.0,852.0,3091.0,852.0,2.6506
-122.16,37.48,36.0,2238.0,479.0,1949.0,457.0,2.3769
-122.14,37.5,46.0,30.0,4.0,13.0,5.0,15.0001
-122.14,37.48,36.0,1210.0,236.0,981.0,239.0,4.0039
-122.14,37.47,36.0,2081.0,412.0,1931.0,373.0,3.7917
-122.12,37.48,36.0,880.0,177.0,795.0,188.0,3.8194
-122.13,37.47,25.0,1630.0,353.0,1546.0,371.0,5.0893
-122.13,37.46,37.0,1576.0,334.0,1385.0,323.0,2.5294
-122.13,37.46,35.0,1321.0,300.0,1133.0,287.0,3.7312
-122.12,37.45,38.0,1276.0,314.0,955.0,287.0,2.0096
-122.13,37.46,31.0,2247.0,573.0,1711.0,511.0,3.2642
-122.13,37.47,30.0,1480.0,294.0,1126.0,301.0,4.983
-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868
-122.15,37.47,37.0,1844.0,382.0,1634.0,417.0,2.7993
-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521
-122.15,37.46,30.0,4198.0,1244.0,2678.0,1147.0,3.6712
-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375
-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,5.6407
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227
-122.16,37.45,50.0,196.0,41.0,76.0,42.0,7.6129
-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4.2667
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459
-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4.1985
-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4.4531
-122.17,37.45,35.0,1025.0,242.0,388.0,232.0,5.1995
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688
-122.18,37.45,37.0,5257.0,1360.0,2128.0,1264.0,4.0
-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032
-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681
-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,4.6908
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421
-122.19,37.43,39.0,2392.0,420.0,937.0,406.0,6.6136
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5.7211
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375
-122.21,37.43,20.0,975.0,134.0,324.0,146.0,9.7796
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666
-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481
-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11.3176
-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883
-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5.1831
-122.22,37.36,34.0,1559.0,243.0,600.0,242.0,8.7382
-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15.0001
-122.25,37.45,34.0,2999.0,365.0,927.0,369.0,10.2811
-122.27,37.45,41.0,830.0,136.0,353.0,153.0,6.3824
-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514
-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633
-122.29,37.41,30.0,6373.0,854.0,2149.0,798.0,10.6868
-122.46,37.51,23.0,949.0,151.0,399.0,149.0,5.6286
-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875
-122.47,37.5,25.0,950.0,259.0,404.0,195.0,3.1937
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578
-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606
-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896
-122.49,37.54,15.0,3456.0,545.0,1527.0,535.0,6.3256
-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929
-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364
-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625
-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405
-122.34,37.46,21.0,1799.0,293.0,576.0,277.0,7.439
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773
-122.33,37.39,52.0,573.0,102.0,232.0,92.0,6.2263
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951
-122.27,37.24,30.0,2762.0,593.0,1581.0,502.0,5.1002
-122.38,37.18,52.0,1746.0,315.0,941.0,220.0,3.3047
-119.77,34.44,24.0,5652.0,1313.0,2312.0,1294.0,2.4717
-119.78,34.45,9.0,1830.0,353.0,1515.0,220.0,4.2109
-119.79,34.45,24.0,2746.0,433.0,1076.0,380.0,5.8635
-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4.1375
-119.75,34.44,28.0,1080.0,298.0,524.0,251.0,1.8432
-119.76,34.44,28.0,1985.0,582.0,1092.0,548.0,2.4701
-119.75,34.45,6.0,2864.0,642.0,1404.0,603.0,5.5073
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248
-119.75,34.5,26.0,3563.0,579.0,1479.0,575.0,5.9522
-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744
-119.73,34.44,38.0,1729.0,394.0,801.0,395.0,3.1364
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278
-119.74,34.44,26.0,4257.0,1031.0,1861.0,950.0,3.4047
-119.72,34.43,30.0,2491.0,656.0,1091.0,576.0,2.5139
-119.72,34.43,27.0,984.0,299.0,777.0,313.0,2.5694
-119.72,34.43,46.0,1332.0,329.0,746.0,310.0,3.6719
-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014
-119.72,34.43,33.0,1028.0,377.0,753.0,356.0,2.3454
-119.71,34.43,18.0,1170.0,372.0,681.0,346.0,2.1974
-119.71,34.42,31.0,1643.0,499.0,1253.0,499.0,3.1563
-119.71,34.43,47.0,1572.0,417.0,790.0,384.0,2.6429
-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997
-119.71,34.44,52.0,1837.0,343.0,711.0,355.0,4.1316
-119.7,34.43,37.0,1462.0,306.0,678.0,322.0,5.1545
-119.71,34.43,48.0,2408.0,536.0,1005.0,497.0,3.5213
-119.7,34.43,39.0,1486.0,467.0,758.0,409.0,2.6875
-119.7,34.43,52.0,977.0,289.0,412.0,272.0,2.125
-119.7,34.47,32.0,3725.0,569.0,1304.0,527.0,7.7261
-119.72,34.47,34.0,3262.0,533.0,1265.0,502.0,5.8411
-119.71,34.45,35.0,2183.0,363.0,988.0,351.0,5.5922
-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184
-119.72,34.44,43.0,1781.0,342.0,663.0,358.0,4.7
-119.72,34.44,39.0,1489.0,304.0,700.0,268.0,3.8819
-119.73,34.44,48.0,2114.0,390.0,973.0,367.0,4.8021
-119.73,34.45,44.0,2261.0,328.0,763.0,294.0,6.7449
-119.74,34.44,27.0,1251.0,282.0,503.0,283.0,2.8
-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597
-119.69,34.44,41.0,1989.0,271.0,666.0,269.0,6.8406
-119.69,34.43,44.0,2440.0,485.0,1011.0,442.0,4.149
-119.7,34.43,35.0,1402.0,369.0,654.0,385.0,2.6205
-119.69,34.43,43.0,1257.0,311.0,671.0,263.0,2.875
-119.69,34.43,37.0,2801.0,497.0,1150.0,476.0,5.8311
-119.68,34.44,23.0,2600.0,398.0,917.0,374.0,8.7394
-119.67,34.47,35.0,2700.0,422.0,1995.0,383.0,4.9757
-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631
-119.66,34.43,27.0,5509.0,1059.0,2591.0,979.0,3.8456
-119.67,34.44,32.0,3202.0,537.0,1316.0,538.0,5.2888
-119.69,34.43,30.0,1273.0,343.0,1082.0,325.0,2.5104
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896
-119.68,34.43,49.0,1785.0,386.0,1267.0,380.0,3.5208
-119.67,34.38,28.0,1814.0,526.0,849.0,420.0,3.1625
-119.68,34.42,38.0,1452.0,354.0,1139.0,340.0,2.707
-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681
-119.67,34.42,37.0,1673.0,444.0,1477.0,446.0,2.0643
-119.67,34.42,23.0,1333.0,393.0,1369.0,381.0,2.5947
-119.7,34.43,52.0,1364.0,460.0,804.0,400.0,2.375
-119.7,34.42,52.0,329.0,109.0,291.0,102.0,1.4722
-119.7,34.42,41.0,725.0,239.0,582.0,214.0,3.1667
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762
-119.69,34.42,52.0,302.0,112.0,392.0,114.0,2.5978
-119.71,34.42,52.0,1838.0,692.0,851.0,576.0,1.4851
-119.71,34.42,49.0,1560.0,436.0,1041.0,411.0,2.925
-119.71,34.42,39.0,1172.0,322.0,606.0,316.0,2.16
-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2.2097
-119.7,34.42,43.0,1802.0,557.0,1490.0,538.0,2.675
-119.7,34.41,52.0,1526.0,458.0,1633.0,449.0,2.2069
-119.72,34.42,37.0,1635.0,427.0,1027.0,408.0,3.5905
-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019
-119.72,34.42,49.0,1610.0,370.0,961.0,351.0,2.6983
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125
-119.71,34.42,52.0,1411.0,324.0,1091.0,306.0,4.1062
-119.71,34.42,23.0,2068.0,658.0,1898.0,570.0,2.5506
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538
-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4.375
-119.71,34.36,34.0,1706.0,276.0,628.0,243.0,4.1842
-119.7,34.36,35.0,1604.0,334.0,904.0,337.0,4.7411
-119.71,34.4,36.0,1846.0,358.0,748.0,329.0,4.2283
-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938
-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4.3214
-119.71,34.4,27.0,3782.0,771.0,1742.0,751.0,4.0451
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823
-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2.6607
-119.7,34.41,19.0,2086.0,575.0,1701.0,530.0,2.8042
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25
-119.69,34.41,44.0,1208.0,357.0,603.0,297.0,2.6103
-119.75,34.43,23.0,2982.0,837.0,1317.0,787.0,3.3776
-119.74,34.43,26.0,3119.0,562.0,1459.0,562.0,5.0434
-119.75,34.4,31.0,1997.0,299.0,826.0,301.0,6.8927
-119.73,34.43,27.0,1448.0,404.0,978.0,338.0,2.303
-119.73,34.42,23.0,1364.0,227.0,638.0,238.0,5.3279
-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127
-119.72,34.41,35.0,1853.0,375.0,878.0,338.0,4.9044
-119.74,34.41,30.0,2365.0,417.0,1053.0,409.0,5.5959
-119.73,34.41,29.0,1769.0,297.0,703.0,269.0,4.4375
-119.72,34.41,26.0,1648.0,378.0,954.0,405.0,3.2895
-119.74,34.35,34.0,1664.0,292.0,705.0,257.0,5.0
-119.74,34.38,32.0,1479.0,287.0,830.0,288.0,5.345
-119.63,34.42,42.0,1765.0,263.0,753.0,260.0,8.5608
-119.64,34.43,34.0,3045.0,570.0,1002.0,488.0,5.623
-119.63,34.4,29.0,3865.0,814.0,1266.0,613.0,6.0069
-119.64,34.43,32.0,1872.0,318.0,749.0,296.0,4.625
-119.61,34.45,33.0,3597.0,519.0,1207.0,479.0,5.3963
-119.63,34.44,37.0,3188.0,442.0,984.0,376.0,9.4522
-119.61,34.43,16.0,2665.0,391.0,794.0,311.0,9.0267
-119.53,34.41,8.0,1705.0,400.0,886.0,391.0,3.9659
